level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1455,1456,788.0,93.0,9.0,27,48.510000000000005,43.384,97.0,SecondHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '675'}]","[197, 200]",False,415163.0,,,,,,,,,,,,,96.65,,,,,,,,,,,Watford,Luton,18.0,Daniel Jebbison,Sub,,0.0,0.0,,D. Jebbison,98.0,Watford
1456,1457,675.0,93.0,9.0,95,56.49,24.616000000000003,97.0,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '788'}]","[198, 199]",False,135717.0,,,,,,,,,,,,,96.65,,,,,,,,,,,Luton,Watford,17.0,Pelly Ruddock Mpanzu,Sub,,0.0,0.0,,P. R. Mpanzu,98.0,Watford
1457,1458,789.0,93.0,9.0,27,57.12,45.764,97.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.31'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}]","[91, 117, 30, 139, 35, 37, 216, 218]",True,415163.0,43.68000000000001,60.52,,,,,,,,,,,96.65,,,,6.0,5.0,4.0,7.0,0.01685596,0.01126267,-0.005593289999999999,Watford,Luton,18.0,Daniel Jebbison,Sub,,-17.505060190420103,0.0,132.32775691446946,D. Jebbison,98.0,Watford
1458,1459,790.0,93.0,10.0,27,43.575,60.79200000000001,97.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.90'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '57.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.1'}]","[91, 120, 128, 36, 38, 217, 218]",True,408984.0,97.125,39.508,,,,,,,,,,,96.66666666666667,,,,,,,,,,,Watford,Luton,36.0,Festy Ebosele,Sub,,57.40366135666714,0.0,-21.675857414902804,F. Ebosele,98.0,Watford
1459,1460,676.0,93.0,12.0,95,10.709999999999999,26.452,97.0,SecondHalf,KeeperPickup,Successful,[],[93],False,64342.0,,,,,,,,,,,,,96.7,,,,,,,,,,,Luton,Watford,24.0,Thomas Kaminski,GK,True,0.0,0.0,,T. Kaminski,99.0,Luton
1460,1461,677.0,93.0,34.0,95,10.920000000000002,43.112,97.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '67.4'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}]","[91, 120, 128, 36, 38, 217, 218]",True,64342.0,78.015,36.652,,,,,,,,,,,97.06666666666666,,,,,,,,,,,Luton,Watford,24.0,Thomas Kaminski,GK,True,67.40523371461899,0.0,-5.499565364839378,T. Kaminski,99.0,Luton
1461,1462,791.0,93.0,37.0,27,27.825000000000003,29.240000000000002,97.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.91'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.2'}]","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,368493.0,43.260000000000005,23.256000000000004,,,,,,,,,,,97.11666666666666,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,14.653790646152494,0.0,-21.190829518672643,M. Pollock,99.0,Luton
1462,1463,678.0,93.0,40.0,95,62.160000000000004,45.492000000000004,97.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.57'}]","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,362246.0,74.655,34.68,,,,,,,,,,,97.16666666666667,,,,7.0,5.0,8.0,4.0,0.01935132,0.02385149,0.004500169999999998,Luton,Watford,45.0,Alfie Doughty,ML,True,14.001994566174655,0.0,-40.86983667363396,A. Doughty,99.0,Luton
1463,1464,679.0,93.0,42.0,95,74.76,34.068000000000005,97.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,100594.0,,,,,,,,,,,,,97.2,,,,,,,,,,,Luton,Watford,18.0,Jordan Clark,MC,True,0.0,0.0,,J. Clark,99.0,Luton
1464,1465,792.0,93.0,43.0,27,30.450000000000003,32.708000000000006,97.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.04'}]","[91, 118, 120, 128, 36, 37, 216, 218]",True,90918.0,45.36000000000001,58.208,,,,,,,,,,,97.21666666666667,,,,,,,,,,,Watford,Luton,7.0,Tom Ince,Sub,,10.195389676606794,0.0,59.684922538707234,T. Ince,99.0,Luton
1465,1466,680.0,93.0,47.0,95,65.625,16.388,97.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.76'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.4'}]","[91, 120, 29, 139, 36, 38, 217, 218]",True,411101.0,76.02000000000001,10.404000000000002,,,,,,,,,,,97.28333333333333,,,,,,,,,,,Luton,Watford,27.0,Daiki Hashioka,Sub,,5.763094561101582,0.0,-29.92737207175846,D. Hashioka,99.0,Luton
1466,1467,793.0,93.0,48.0,27,32.025,62.968,97.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.26'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 120, 29, 139, 36, 38, 216, 218]",True,408984.0,61.425000000000004,62.35600000000001,,,,,,,,,,,97.3,,,,,,,,,,,Watford,Luton,36.0,Festy Ebosele,Sub,,26.525424912343674,0.0,-1.1925154283592494,F. Ebosele,99.0,Luton
1467,1468,681.0,93.0,53.0,95,42.21000000000001,7.072000000000001,97.0,SecondHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '794'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 63]",True,33064.0,,,,,,,,,,,,,97.38333333333334,,,,,,,,,,,Luton,Watford,7.0,Victor Moses,MR,True,0.0,0.0,,V. Moses,99.0,Luton
1468,1469,794.0,93.0,53.0,27,62.79,60.928,97.0,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '681'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[64],False,384353.0,,,,,,,,,,,,,97.38333333333334,,,,,,,,,,,Watford,Luton,34.0,Kwadwo Baah,Sub,,0.0,0.0,,K. Baah,99.0,Luton
1469,1470,682.0,94.0,50.0,95,32.865,5.576,98.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '57.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.9'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 133, 36, 37, 217, 218]",True,64342.0,89.14500000000001,14.484000000000002,,,,,,,,,,,98.33333333333333,,,,,,,,,,,Luton,Watford,24.0,Thomas Kaminski,GK,True,52.38841568047913,0.0,8.994163943733158,T. Kaminski,99.0,Luton
1470,1471,795.0,94.0,54.0,27,16.485,48.75600000000001,98.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.5'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.10'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.7'}]","[91, 94, 95, 57, 215]",True,368493.0,29.085,49.980000000000004,,,,,,,,,,,98.4,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,0.0,0.0,5.54846629371805,M. Pollock,100.0,Watford
1471,1472,683.0,94.0,56.0,95,78.75,17.0,98.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.1'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.7'}]","[91, 120, 29, 139, 36, 37, 217, 218]",True,33064.0,100.48500000000001,30.668000000000003,,,,,,,,,,,98.43333333333334,,,,,,,,,,,Luton,Watford,7.0,Victor Moses,MR,True,25.66262295425984,0.0,32.16363099533152,V. Moses,100.0,Watford
1472,1473,796.0,94.0,58.0,27,7.7700000000000005,36.312000000000005,98.0,SecondHalf,KeeperPickup,Successful,[],[93],False,141468.0,,,,,,,,,,,,,98.46666666666667,,,,,,,,,,,Watford,Luton,1.0,Daniel Bachmann,GK,True,0.0,0.0,,D. Bachmann,100.0,Watford
1473,1474,797.0,95.0,0.0,27,14.91,32.912,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.24'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.6'}]","[91, 36, 38, 215, 218]",True,141468.0,28.35,32.368,,,,,,,,,,,98.5,,,,1.0,3.0,3.0,3.0,0.01082722,0.01132376,0.0004965400000000002,Watford,Luton,1.0,Daniel Bachmann,GK,True,13.429197581365713,0.0,-2.317849642903005,D. Bachmann,100.0,Watford
1474,1475,797.5,95.0,1.5,27,28.35,32.368,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,90918.0,29.085,27.676000000000005,,,,,,798.0,,,,,98.525,,,,3.0,3.0,3.0,3.0,0.01132376,0.01132376,0.0,Watford,Luton,7.0,Tom Ince,Sub,,0.0,0.4894210801176939,-81.09699155195194,T. Ince,100.0,Watford
1475,1476,798.0,95.0,3.0,27,29.085,27.676000000000005,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.20'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.1'}]","[91, 117, 30, 35, 38, 215, 218]",True,90918.0,15.855,4.216,,,,,,,,,,,98.55,,,,3.0,3.0,1.0,0.0,0.01132376,0.00779616,-0.0035276000000000005,Watford,Luton,7.0,Tom Ince,Sub,,-17.810972297714642,0.0,-119.42033006249103,T. Ince,100.0,Watford
1476,1477,799.0,95.0,7.0,27,15.959999999999999,3.808,99.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '52.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.28'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 120, 128, 36, 38, 216, 218]",True,29595.0,68.565,3.74,,,,,,,,,,,98.61666666666666,,,,,,,,,,,Watford,Luton,17.0,Moussa Sissoko,MC,True,46.65737654850607,0.0,-0.07406350797110806,M. Sissoko,100.0,Watford
1477,1478,684.0,95.0,9.0,95,35.28,60.99600000000001,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.2'}]","[91, 117, 127, 36, 37, 216, 218]",True,362246.0,43.260000000000005,62.016000000000005,,,,,,,,,,,98.65,,,,4.0,7.0,4.0,7.0,0.01126267,0.01126267,0.0,Luton,Watford,45.0,Alfie Doughty,ML,True,6.964901465986472,0.0,7.28402365441683,A. Doughty,100.0,Watford
1478,1479,685.0,95.0,11.0,95,44.730000000000004,59.43200000000001,99.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,243249.0,,,,,,,,,,,,,98.68333333333334,,,,,,,,,,,Luton,Watford,13.0,Marvelous Nakamba,Sub,,0.0,0.0,,M. Nakamba,100.0,Watford
1479,1480,801.0,95.0,21.0,27,63.525000000000006,0.0,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.00'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 35, 37, 216]",True,29595.0,57.96000000000001,11.832,,,,,,,,,,,98.85,,,,7.0,0.0,6.0,1.0,0.0174506,0.01611813,-0.0013324699999999988,Watford,Luton,17.0,Moussa Sissoko,MC,True,1.6282398346920388,0.0,115.18922900599519,M. Sissoko,100.0,Watford
1480,1481,801.5,95.0,22.0,27,57.96000000000001,11.832,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,90918.0,61.11000000000001,15.028000000000002,,,,,,802.0,,,,,98.86666666666667,,,,6.0,1.0,6.0,1.0,0.01611813,0.01611813,0.0,Watford,Luton,7.0,Tom Ince,Sub,,0.0,4.1868041290101985,45.41531038419591,T. Ince,100.0,Watford
1481,1482,802.0,95.0,23.0,27,61.11000000000001,15.028000000000002,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,90918.0,67.935,3.808,,,,,,,,,,,98.88333333333334,,,,7.0,1.0,7.0,0.0,0.01870347,0.0174506,-0.0012528699999999997,Watford,Luton,7.0,Tom Ince,Sub,,0.009389147807979725,0.0,-58.688320385984085,T. Ince,100.0,Watford
1482,1483,803.0,95.0,26.0,27,67.935,3.808,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.71'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.6'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,29595.0,60.480000000000004,7.208,,,,,,,,,,,98.93333333333334,,,,7.0,0.0,6.0,0.0,0.0174506,0.01473596,-0.002714640000000001,Watford,Luton,17.0,Moussa Sissoko,MC,True,-4.154445614373429,0.0,155.48370575558073,M. Sissoko,100.0,Watford
1483,1484,803.5,95.0,27.0,27,60.480000000000004,7.208,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,29595.0,54.495,7.276,,,,,,805.0,,,,,98.95,,,,6.0,0.0,6.0,0.0,0.01473596,0.01473596,0.0,Watford,Luton,17.0,Moussa Sissoko,MC,True,0.0,-5.179540868126281,179.34904839242748,M. Sissoko,100.0,Watford
1484,1485,804.0,95.0,28.0,27,58.800000000000004,10.676,99.0,SecondHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '687'}]","[91, 63]",True,90918.0,,,,,,,,,,,,,98.96666666666667,,,,,,,,,,,Watford,Luton,7.0,Tom Ince,Sub,,0.0,0.0,,T. Ince,100.0,Watford
1485,1486,687.0,95.0,28.0,95,46.2,57.324000000000005,99.0,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '804'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[64],False,362145.0,,,,,,,,,,,,,98.96666666666667,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,100.0,Watford
1486,1487,805.0,95.0,34.0,27,54.495,7.276,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.79'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 35, 37, 216, 218]",True,29595.0,36.645,13.804000000000002,,,,,,,,,,,99.06666666666666,,,,6.0,0.0,4.0,1.0,0.01473596,0.01214719,-0.002588769999999999,Watford,Luton,17.0,Moussa Sissoko,MC,True,-14.13657261463888,0.0,159.91181192785234,M. Sissoko,100.0,Watford
1487,1488,806.0,95.0,36.0,27,36.645,13.804000000000002,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.50'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.5'}]","[91, 117, 30, 36, 37, 216, 218]",True,388017.0,38.325,37.264,,,,,,,,,,,99.1,,,,4.0,1.0,4.0,4.0,0.01214719,0.01262646,0.0004792700000000004,Watford,Luton,5.0,Ryan Porteous,DC,True,4.521269173329884,0.0,85.90396959245658,R. Porteous,100.0,Watford
1488,1489,806.5,95.0,38.5,27,38.325,37.264,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,368493.0,43.365,42.364000000000004,,,,,,807.0,,,,,99.14166666666667,,,,4.0,4.0,4.0,5.0,0.01262646,0.01269174,6.527999999999916e-05,Watford,Luton,6.0,Mattie Pollock,DC,True,0.0,4.554927553965868,45.339024324451465,M. Pollock,100.0,Watford
1489,1490,807.0,95.0,41.0,27,43.365,42.364000000000004,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.96'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.2'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,368493.0,58.38,63.784000000000006,,,,,,,,,,,99.18333333333334,,,,4.0,4.0,6.0,7.0,0.01262646,0.01473596,0.0021094999999999985,Watford,Luton,6.0,Mattie Pollock,DC,True,6.878031503255613,0.0,54.97029761054876,M. Pollock,100.0,Watford
1490,1491,808.0,95.0,43.0,27,58.275000000000006,63.784000000000006,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.66'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.2'}]","[91, 117, 30, 35, 38, 216, 218]",True,408984.0,43.260000000000005,55.148,,,,,,,,,,,99.21666666666667,,,,6.0,7.0,4.0,6.0,0.01473596,0.01214719,-0.002588769999999999,Watford,Luton,36.0,Festy Ebosele,Sub,,-9.851117583663239,0.0,-150.09428771552004,F. Ebosele,100.0,Watford
1491,1492,809.0,95.0,45.0,27,44.94,54.400000000000006,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.05'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,368493.0,62.160000000000004,55.21600000000001,,,,,,,,,,,99.25,,,,5.0,6.0,7.0,6.0,0.0138454,0.01870347,0.004858069999999999,Watford,Luton,6.0,Mattie Pollock,DC,True,15.624297037074363,0.0,2.713031834570763,M. Pollock,100.0,Watford
1492,1493,809.5,95.0,47.0,27,62.160000000000004,55.21600000000001,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,454349.0,57.75,39.984,,,,,,810.0,,,,,99.28333333333333,,,,7.0,6.0,6.0,4.0,0.01870347,0.01689528,-0.0018081900000000012,Watford,Luton,11.0,Rocco Vata,Sub,,0.0,0.17827670319910283,-106.14689611383145,R. Vata,100.0,Watford
1493,1494,810.0,95.0,49.0,27,57.75,39.984,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.77'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,454349.0,58.800000000000004,23.12,,,,,,,,,,,99.31666666666666,,,,6.0,4.0,6.0,2.0,0.01689528,0.01685596,-3.931999999999894e-05,Watford,Luton,11.0,Rocco Vata,Sub,,0.16359400006987812,0.0,-86.43720302549364,R. Vata,100.0,Watford
1494,1495,810.5,95.0,50.0,27,58.800000000000004,23.12,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,363139.0,62.580000000000005,21.216,,,,,,811.0,,,,,99.33333333333333,,,,6.0,2.0,7.0,2.0,0.01685596,0.01935132,0.002495360000000002,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,0.0,3.159340794095044,-26.734564823055056,G. Chakvetadze,100.0,Watford
